config,mode,T_kv,B,pipeline,n_runs,mean_ms,std_ms,min_ms,max_ms,median_ms,p5_ms,p95_ms,mean_tps,cv_pct
deepseek_mla,decode,16384,8,P1,10,1.8844,0.0047,1.8803,1.8935,1.8828,1.8803,1.8935,4245.4,0.25
deepseek_mla,decode,16384,8,P3,10,0.6708,0.0036,0.6666,0.6794,0.6703,0.6666,0.6794,11926.1,0.54
deepseek_mla,decode,16384,8,P5,10,0.6698,0.0029,0.6667,0.6766,0.6703,0.6667,0.6766,11943.9,0.44
deepseek_mla,decode,16384,16,P0,10,2.8975,0.0035,2.8926,2.9045,2.8984,2.8926,2.9045,5522.0,0.12
deepseek_mla,decode,16384,16,P1,10,3.7598,0.0049,3.7539,3.7676,3.7594,3.7539,3.7676,4255.5,0.13
deepseek_mla,decode,16384,16,P3,10,0.9077,0.004,0.9029,0.9143,0.9063,0.9029,0.9143,17627.0,0.44
deepseek_mla,decode,16384,16,P5,10,0.9047,0.0027,0.8997,0.9093,0.9048,0.8997,0.9093,17685.4,0.3
deepseek_mla,decode,16384,32,P0,10,5.7909,0.0079,5.7839,5.8087,5.7887,5.7839,5.8087,5525.9,0.14
deepseek_mla,decode,16384,32,P1,10,7.4534,0.0057,7.4479,7.4658,7.4517,7.4479,7.4658,4293.3,0.08
deepseek_mla,decode,16384,32,P3,10,1.7941,0.1784,1.7232,2.3011,1.7376,1.7232,2.3011,17836.2,9.94
deepseek_mla,decode,16384,32,P5,10,1.7348,0.0057,1.7271,1.7446,1.7352,1.7271,1.7446,18445.9,0.33
deepseek_mla,decode,16384,64,P0,10,11.5576,0.0164,11.5444,11.6025,11.5548,11.5444,11.6025,5537.5,0.14
deepseek_mla,decode,16384,64,P1,10,14.7916,0.0089,14.7823,14.8081,14.7887,14.7823,14.8081,4326.8,0.06
deepseek_mla,decode,16384,64,P3,10,3.4065,0.0103,3.3919,3.4187,3.4134,3.3919,3.4187,18787.6,0.3
deepseek_mla,decode,16384,64,P5,10,3.4045,0.0068,3.3973,3.4209,3.4023,3.3973,3.4209,18798.6,0.2
deepseek_mla,decode,16384,128,P0,10,23.0967,0.0235,23.0679,23.1362,23.1063,23.0679,23.1362,5541.9,0.1
deepseek_mla,decode,16384,128,P1,10,29.4734,0.0355,29.4434,29.5579,29.4607,29.4434,29.5579,4342.9,0.12
deepseek_mla,decode,16384,128,P3,10,6.708,0.0237,6.6603,6.7436,6.707,6.6603,6.7436,19081.7,0.35
deepseek_mla,decode,16384,128,P5,10,6.7064,0.0266,6.6399,6.739,6.7118,6.6399,6.739,19086.2,0.4
deepseek_mla,decode,32768,1,P0,10,0.364,0.0021,0.3607,0.3685,0.364,0.3607,0.3685,2747.3,0.58
deepseek_mla,decode,32768,1,P1,10,0.5898,0.0138,0.5776,0.6218,0.5864,0.5776,0.6218,1695.5,2.34
deepseek_mla,decode,32768,1,P3,10,1.2974,0.0048,1.2923,1.3092,1.2967,1.2923,1.3092,770.8,0.37
deepseek_mla,decode,32768,1,P5,10,1.2955,0.0032,1.291,1.3013,1.2965,1.291,1.3013,771.9,0.24
deepseek_mla,decode,32768,2,P0,10,0.747,0.0068,0.7422,0.7612,0.7445,0.7422,0.7612,2677.4,0.92
deepseek_mla,decode,32768,2,P1,10,0.9844,0.0032,0.9793,0.9893,0.9849,0.9793,0.9893,2031.7,0.33
deepseek_mla,decode,32768,2,P3,10,1.3032,0.0041,1.2991,1.3115,1.3028,1.2991,1.3115,1534.7,0.31
deepseek_mla,decode,32768,2,P5,10,1.3018,0.0024,1.3,1.3082,1.3014,1.3,1.3082,1536.3,0.18
deepseek_mla,decode,32768,4,P0,10,1.4422,0.0058,1.4375,1.455,1.4413,1.4375,1.455,2773.5,0.41
deepseek_mla,decode,32768,4,P1,10,1.8913,0.006,1.8849,1.902,1.8908,1.8849,1.902,2114.9,0.32
deepseek_mla,decode,32768,4,P3,10,1.3069,0.0067,1.3026,1.3256,1.3051,1.3026,1.3256,3060.7,0.51
deepseek_mla,decode,32768,4,P5,10,1.306,0.0027,1.3041,1.3127,1.3053,1.3041,1.3127,3062.8,0.2
deepseek_mla,decode,32768,8,P0,10,2.8206,0.0089,2.8145,2.845,2.8178,2.8145,2.845,2836.3,0.32
deepseek_mla,decode,32768,8,P1,10,3.6935,0.0066,3.687,3.7035,3.6912,3.687,3.7035,2166.0,0.18
deepseek_mla,decode,32768,8,P3,10,1.5651,0.0065,1.5589,1.5797,1.5629,1.5589,1.5797,5111.5,0.42
deepseek_mla,decode,32768,8,P5,10,1.5628,0.0038,1.5581,1.5691,1.5623,1.5581,1.5691,5119.0,0.24
deepseek_mla,decode,32768,16,P0,10,5.7792,0.007,5.7722,5.7961,5.7782,5.7722,5.7961,2768.5,0.12
deepseek_mla,decode,32768,16,P1,10,7.4748,0.0036,7.4686,7.48,7.4756,7.4686,7.48,2140.5,0.05
deepseek_mla,decode,32768,16,P3,10,1.7804,0.0058,1.7732,1.7891,1.7783,1.7732,1.7891,8986.7,0.32
deepseek_mla,decode,32768,16,P5,10,1.7757,0.0052,1.7671,1.7859,1.7761,1.7671,1.7859,9010.5,0.29
deepseek_mla,decode,32768,32,P0,10,11.5992,0.0099,11.5898,11.6228,11.5978,11.5898,11.6228,2758.8,0.09
deepseek_mla,decode,32768,32,P1,10,14.8382,0.0097,14.8296,14.8639,14.8373,14.8296,14.8639,2156.6,0.07
deepseek_mla,decode,32768,32,P3,10,3.4317,0.0114,3.4172,3.4506,3.4348,3.4172,3.4506,9324.8,0.33
deepseek_mla,decode,32768,32,P5,10,3.4359,0.0069,3.428,3.4492,3.4366,3.428,3.4492,9313.4,0.2
deepseek_mla,decode,32768,64,P0,10,23.1598,0.0535,23.0613,23.201,23.1875,23.0613,23.201,2763.4,0.23
deepseek_mla,decode,32768,64,P1,10,29.5933,0.0303,29.5722,29.6727,29.5826,29.5722,29.6727,2162.7,0.1
deepseek_mla,decode,32768,64,P3,10,6.768,0.0235,6.7448,6.8184,6.7689,6.7448,6.8184,9456.3,0.35
deepseek_mla,decode,32768,64,P5,10,6.7695,0.0192,6.7458,6.8072,6.7743,6.7458,6.8072,9454.2,0.28
deepseek_mla,decode,32768,128,P0,10,46.8149,0.3305,46.366,47.427,46.7164,46.366,47.427,2734.2,0.71
deepseek_mla,decode,32768,128,P1,10,60.174,0.2354,59.8894,60.5916,60.1405,59.8894,60.5916,2127.2,0.39
deepseek_mla,decode,32768,128,P3,10,13.4744,0.0665,13.3696,13.6073,13.4772,13.3696,13.6073,9499.5,0.49
deepseek_mla,decode,32768,128,P5,10,13.451,0.0503,13.3527,13.5082,13.4784,13.3527,13.5082,9516.0,0.37
deepseek_mla,decode,65536,1,P0,10,0.7544,0.0051,0.7497,0.7632,0.7535,0.7497,0.7632,1325.6,0.68
deepseek_mla,decode,65536,1,P1,10,1.0119,0.0033,1.0076,1.0184,1.0116,1.0076,1.0184,988.2,0.32
deepseek_mla,decode,65536,1,P3,10,2.5615,0.005,2.5542,2.5691,2.5616,2.5542,2.5691,390.4,0.2
deepseek_mla,decode,65536,1,P5,10,2.5549,0.0041,2.5496,2.5652,2.5544,2.5496,2.5652,391.4,0.16
deepseek_mla,decode,65536,2,P0,10,1.493,0.0031,1.4902,1.5008,1.4922,1.4902,1.5008,1339.6,0.21
deepseek_mla,decode,65536,2,P1,10,1.9437,0.0041,1.939,1.9524,1.9428,1.939,1.9524,1029.0,0.21
deepseek_mla,decode,65536,2,P3,10,2.5534,0.0047,2.5469,2.5629,2.5523,2.5469,2.5629,783.3,0.18
deepseek_mla,decode,65536,2,P5,10,2.5522,0.0042,2.5471,2.5602,2.5519,2.5471,2.5602,783.6,0.17
deepseek_mla,decode,65536,4,P0,10,2.9213,0.0071,2.915,2.9383,2.9187,2.915,2.9383,1369.3,0.24
deepseek_mla,decode,65536,4,P1,10,3.7929,0.0053,3.7859,3.8013,3.7912,3.7859,3.8013,1054.6,0.14
deepseek_mla,decode,65536,4,P3,10,3.062,0.0118,3.0532,3.0931,3.0575,3.0532,3.0931,1306.3,0.38
deepseek_mla,decode,65536,4,P5,10,3.0604,0.0145,3.052,3.1004,3.0554,3.052,3.1004,1307.0,0.47
deepseek_mla,decode,65536,8,P0,10,5.8542,0.1009,5.8144,6.1403,5.8222,5.8144,6.1403,1366.5,1.72
deepseek_mla,decode,65536,8,P1,10,7.4454,0.0077,7.436,7.4622,7.4462,7.436,7.4622,1074.5,0.1
deepseek_mla,decode,65536,8,P3,10,3.0669,0.0044,3.0632,3.077,3.0657,3.0632,3.077,2608.5,0.14
deepseek_mla,decode,65536,8,P5,10,3.0644,0.0071,3.0583,3.0827,3.0638,3.0583,3.0827,2610.6,0.23
deepseek_mla,decode,65536,16,P0,10,11.9636,0.0274,11.9259,11.9908,11.9854,11.9259,11.9908,1337.4,0.23
deepseek_mla,decode,65536,16,P1,10,15.2215,0.011,15.2096,15.2499,15.2198,15.2096,15.2499,1051.1,0.07
deepseek_mla,decode,65536,16,P3,10,3.5084,0.0093,3.5016,3.5301,3.5045,3.5016,3.5301,4560.5,0.27
deepseek_mla,decode,65536,16,P5,10,3.5119,0.0079,3.5008,3.5238,3.5131,3.5008,3.5238,4555.9,0.23
deepseek_mla,decode,65536,32,P0,10,23.9906,0.0242,23.9694,24.054,23.9862,23.9694,24.054,1333.9,0.1
deepseek_mla,decode,65536,32,P1,10,30.3652,0.0207,30.3485,30.4196,30.3585,30.3485,30.4196,1053.8,0.07
deepseek_mla,decode,65536,32,P3,10,6.8213,0.0397,6.753,6.9076,6.8242,6.753,6.9076,4691.2,0.58
deepseek_mla,decode,65536,32,P5,10,6.7648,0.0148,6.7428,6.7894,6.7668,6.7428,6.7894,4730.4,0.22
deepseek_mla,decode,65536,64,P0,10,48.5512,0.3548,48.1695,49.1194,48.5689,48.1695,49.1194,1318.2,0.73
deepseek_mla,decode,65536,64,P1,10,61.0475,0.3594,60.6261,61.7264,60.9189,60.6261,61.7264,1048.4,0.59
deepseek_mla,decode,65536,64,P3,10,13.485,0.0391,13.4385,13.5604,13.4749,13.4385,13.5604,4746.0,0.29
deepseek_mla,decode,65536,64,P5,10,13.4637,0.0357,13.3903,13.5071,13.4763,13.3903,13.5071,4753.5,0.27
deepseek_mla,decode,131072,1,P0,10,1.8379,0.0029,1.8345,1.845,1.8375,1.8345,1.845,544.1,0.16
deepseek_mla,decode,131072,1,P1,10,2.316,0.0041,2.3102,2.3242,2.3162,2.3102,2.3242,431.8,0.18
deepseek_mla,decode,131072,1,P3,10,5.0474,0.0178,5.024,5.0833,5.0455,5.024,5.0833,198.1,0.35
deepseek_mla,decode,131072,1,P5,10,5.0369,0.0084,5.0271,5.0506,5.0324,5.0271,5.0506,198.5,0.17
deepseek_mla,decode,131072,2,P0,10,3.4724,0.0047,3.4646,3.4823,3.472,3.4646,3.4823,576.0,0.14
deepseek_mla,decode,131072,2,P1,10,4.3432,0.0045,4.338,4.3544,4.3427,4.338,4.3544,460.5,0.1
deepseek_mla,decode,131072,2,P3,10,5.9836,0.008,5.9757,6.0039,5.9815,5.9757,6.0039,334.2,0.13
deepseek_mla,decode,131072,2,P5,10,5.9853,0.0087,5.9777,6.0073,5.983,5.9777,6.0073,334.2,0.15
deepseek_mla,decode,131072,4,P0,10,6.858,0.0088,6.85,6.8807,6.8569,6.85,6.8807,583.3,0.13
deepseek_mla,decode,131072,4,P1,10,8.522,0.016,8.5046,8.547,8.5219,8.5046,8.547,469.4,0.19
deepseek_mla,decode,131072,4,P3,10,6.0725,0.0104,6.0617,6.092,6.0703,6.0617,6.092,658.7,0.17
deepseek_mla,decode,131072,4,P5,10,6.0769,0.0104,6.067,6.0965,6.0747,6.067,6.0965,658.2,0.17
deepseek_mla,decode,131072,8,P0,10,13.6824,0.0114,13.669,13.7057,13.6795,13.669,13.7057,584.7,0.08
deepseek_mla,decode,131072,8,P1,10,16.944,0.011,16.9305,16.9691,16.9417,16.9305,16.9691,472.1,0.06
deepseek_mla,decode,131072,8,P3,10,6.1232,0.0056,6.1132,6.1305,6.1256,6.1132,6.1305,1306.5,0.09
deepseek_mla,decode,131072,8,P5,10,6.1294,0.0122,6.1097,6.146,6.1287,6.1097,6.146,1305.2,0.2
deepseek_mla,decode,131072,16,P0,10,28.1294,0.0635,28.046,28.1916,28.17,28.046,28.1916,568.8,0.23
deepseek_mla,decode,131072,16,P1,10,34.5701,0.0155,34.5575,34.6133,34.5665,34.5575,34.6133,462.8,0.04
deepseek_mla,decode,131072,16,P3,10,6.9928,0.016,6.9766,7.0311,6.9919,6.9766,7.0311,2288.1,0.23
deepseek_mla,decode,131072,16,P5,10,6.9695,0.0159,6.9472,7.0042,6.973,6.9472,7.0042,2295.7,0.23
deepseek_mla,decode,131072,32,P0,10,56.5829,0.142,56.4679,56.8744,56.497,56.4679,56.8744,565.5,0.25
deepseek_mla,decode,131072,32,P1,10,69.2201,0.1492,69.0253,69.5322,69.2045,69.0253,69.5322,462.3,0.22
deepseek_mla,decode,131072,32,P3,10,13.6539,0.0366,13.6208,13.7339,13.6591,13.6208,13.7339,2343.7,0.27
deepseek_mla,decode,131072,32,P5,10,13.7654,0.3475,13.5315,14.4863,13.6057,13.5315,14.4863,2324.7,2.52
deepseek_mla,prefill,512,1,P0,10,0.0628,0.0075,0.0587,0.0832,0.0605,0.0587,0.0832,8152866.2,11.86
deepseek_mla,prefill,512,1,P1,10,0.2848,0.0127,0.2692,0.2979,0.2915,0.2692,0.2979,1797752.8,4.47
deepseek_mla,prefill,512,1,P5,10,0.2823,0.0115,0.2676,0.2959,0.2864,0.2676,0.2959,1813673.4,4.07
deepseek_mla,prefill,512,2,P0,10,0.0569,0.0046,0.0538,0.0688,0.055,0.0538,0.0688,17996485.1,8.09
deepseek_mla,prefill,512,2,P1,10,0.2773,0.012,0.2636,0.301,0.2763,0.2636,0.301,3692751.5,4.34
deepseek_mla,prefill,512,2,P5,10,0.2764,0.0104,0.2623,0.2891,0.2784,0.2623,0.2891,3704775.7,3.75
deepseek_mla,prefill,512,4,P0,10,0.0688,0.0021,0.0663,0.0734,0.0686,0.0663,0.0734,29767441.9,3.0
deepseek_mla,prefill,512,4,P1,10,0.293,0.0102,0.2782,0.3067,0.2948,0.2782,0.3067,6989761.1,3.49
deepseek_mla,prefill,512,4,P5,10,0.2902,0.0099,0.2776,0.3017,0.2934,0.2776,0.3017,7057201.9,3.42
deepseek_mla,prefill,512,8,P0,10,0.1166,0.0016,0.1151,0.12,0.1159,0.1151,0.12,35128644.9,1.39
deepseek_mla,prefill,512,8,P1,10,0.3383,0.012,0.3211,0.3536,0.3451,0.3211,0.3536,12107596.8,3.54
deepseek_mla,prefill,512,8,P5,10,0.3279,0.0045,0.3206,0.3342,0.3299,0.3206,0.3342,12491613.3,1.38
deepseek_mla,prefill,512,16,P0,10,0.2088,0.0062,0.2032,0.2246,0.2077,0.2032,0.2246,39233716.5,2.95
deepseek_mla,prefill,512,16,P1,10,0.4259,0.0118,0.4109,0.4411,0.4283,0.4109,0.4411,19234562.1,2.78
deepseek_mla,prefill,512,16,P5,10,0.4242,0.0122,0.4062,0.441,0.4257,0.4062,0.441,19311645.5,2.88
deepseek_mla,prefill,512,32,P0,10,0.3784,0.0027,0.376,0.3845,0.3775,0.376,0.3845,43298097.3,0.71
deepseek_mla,prefill,512,32,P1,10,0.5969,0.009,0.5813,0.6109,0.5963,0.5813,0.6109,27448483.8,1.51
deepseek_mla,prefill,512,32,P5,10,0.5945,0.0089,0.5854,0.6104,0.5951,0.5854,0.6104,27559293.5,1.5
deepseek_mla,prefill,1024,1,P0,10,0.0717,0.0031,0.0688,0.0772,0.0708,0.0688,0.0772,14281729.4,4.28
deepseek_mla,prefill,1024,1,P1,10,0.2942,0.0086,0.2824,0.3079,0.294,0.2824,0.3079,3480625.4,2.93
deepseek_mla,prefill,1024,1,P5,10,0.2922,0.0119,0.279,0.3066,0.2964,0.279,0.3066,3504449.0,4.06
deepseek_mla,prefill,1024,2,P0,10,0.0948,0.0079,0.0897,0.1123,0.0909,0.0897,0.1123,21603375.5,8.35
deepseek_mla,prefill,1024,2,P1,10,0.315,0.0099,0.301,0.3301,0.3173,0.301,0.3301,6501587.3,3.15
deepseek_mla,prefill,1024,2,P5,10,0.3146,0.0128,0.3018,0.3432,0.3123,0.3018,0.3432,6509853.8,4.06
deepseek_mla,prefill,1024,4,P0,10,0.162,0.0038,0.1586,0.1707,0.1621,0.1586,0.1707,25283950.6,2.36
deepseek_mla,prefill,1024,4,P1,10,0.3814,0.0108,0.3683,0.3992,0.3804,0.3683,0.3992,10739381.2,2.84
deepseek_mla,prefill,1024,4,P5,10,0.3768,0.0089,0.3682,0.3929,0.3744,0.3682,0.3929,10870488.3,2.37
deepseek_mla,prefill,1024,8,P0,10,0.2943,0.0027,0.2913,0.3004,0.2944,0.2913,0.3004,27835542.0,0.91
deepseek_mla,prefill,1024,8,P1,10,0.5147,0.0118,0.497,0.5282,0.5232,0.497,0.5282,15916067.6,2.3
deepseek_mla,prefill,1024,8,P5,10,0.5305,0.0554,0.5032,0.6859,0.5125,0.5032,0.6859,15442035.8,10.44
deepseek_mla,prefill,1024,16,P0,10,0.5605,0.0144,0.5518,0.5997,0.5554,0.5518,0.5997,29231043.7,2.58
deepseek_mla,prefill,1024,16,P1,10,0.7767,0.0096,0.7665,0.7962,0.7765,0.7665,0.7962,21094373.6,1.23
deepseek_mla,prefill,1024,16,P5,10,0.7783,0.0099,0.7674,0.7983,0.7782,0.7674,0.7983,21051008.6,1.28
deepseek_mla,prefill,1024,32,P0,10,1.0837,0.0033,1.0791,1.0904,1.083,1.0791,1.0904,30237150.5,0.3
deepseek_mla,prefill,1024,32,P1,10,1.3125,0.0111,1.2962,1.3296,1.3144,1.2962,1.3296,24966095.2,0.85
deepseek_mla,prefill,1024,32,P5,10,1.3051,0.018,1.2926,1.3458,1.2967,1.2926,1.3458,25107654.6,1.38
deepseek_mla,prefill,2048,1,P0,10,0.1462,0.0109,0.138,0.1714,0.1417,0.138,0.1714,14008207.9,7.48
deepseek_mla,prefill,2048,1,P1,10,0.3668,0.008,0.3561,0.3815,0.3661,0.3561,0.3815,5583424.2,2.18
deepseek_mla,prefill,2048,1,P5,10,0.3669,0.0119,0.3544,0.3898,0.3702,0.3544,0.3898,5581902.4,3.23
deepseek_mla,prefill,2048,2,P0,10,0.2568,0.0031,0.253,0.2643,0.2567,0.253,0.2643,15950155.8,1.21
deepseek_mla,prefill,2048,2,P1,10,0.4797,0.0042,0.4713,0.4839,0.4815,0.4713,0.4839,8538670.0,0.88
deepseek_mla,prefill,2048,2,P5,10,0.4764,0.0044,0.4687,0.4813,0.4765,0.4687,0.4813,8597817.0,0.91
deepseek_mla,prefill,2048,4,P0,10,0.4842,0.0032,0.4801,0.4908,0.4843,0.4801,0.4908,16918628.7,0.67
deepseek_mla,prefill,2048,4,P1,10,0.8661,0.5134,0.6959,2.3272,0.7047,0.6959,2.3272,9458492.1,59.27
deepseek_mla,prefill,2048,4,P5,10,0.7061,0.0088,0.6952,0.7186,0.705,0.6952,0.7186,11601756.1,1.25
deepseek_mla,prefill,2048,8,P0,10,0.9338,0.0048,0.9295,0.9446,0.9323,0.9295,0.9446,17545513.0,0.51
deepseek_mla,prefill,2048,8,P1,10,1.1596,0.0124,1.1474,1.1843,1.1555,1.1474,1.1843,14129010.0,1.07
deepseek_mla,prefill,2048,8,P5,10,1.1576,0.0134,1.1474,1.1821,1.1513,1.1474,1.1821,14153420.9,1.16
deepseek_mla,prefill,2048,16,P0,10,1.8219,0.0031,1.8185,1.8285,1.8216,1.8185,1.8285,17985619.4,0.17
deepseek_mla,prefill,2048,16,P1,10,2.1015,0.1734,2.0371,2.5945,2.054,2.0371,2.5945,15592671.9,8.25
deepseek_mla,prefill,2048,16,P5,10,2.0466,0.0066,2.0381,2.0543,2.0491,2.0381,2.0543,16010945.0,0.32
deepseek_mla,prefill,2048,32,P0,10,3.5195,0.0051,3.5159,3.5324,3.5181,3.5159,3.5324,18620826.8,0.14
deepseek_mla,prefill,2048,32,P1,10,3.8944,0.0082,3.8784,3.9057,3.8961,3.8784,3.9057,16828266.2,0.21
deepseek_mla,prefill,2048,32,P5,10,3.8119,0.0157,3.7954,3.8408,3.8137,3.7954,3.8408,17192476.2,0.41
deepseek_mla,prefill,4096,1,P0,10,0.4334,0.003,0.429,0.4397,0.4335,0.429,0.4397,9450853.7,0.7
deepseek_mla,prefill,4096,1,P1,10,0.6577,0.0083,0.6469,0.6765,0.6568,0.6469,0.6765,6227763.4,1.27
deepseek_mla,prefill,4096,1,P5,10,0.649,0.0089,0.6396,0.6651,0.6487,0.6396,0.6651,6311248.1,1.38
deepseek_mla,prefill,4096,2,P0,10,0.8475,0.003,0.8427,0.8518,0.8475,0.8427,0.8518,9666076.7,0.36
deepseek_mla,prefill,4096,2,P1,10,1.0688,0.0107,1.0576,1.084,1.0646,1.0576,1.084,7664670.7,1.0
deepseek_mla,prefill,4096,2,P5,10,1.0704,0.0087,1.0586,1.0832,1.0732,1.0586,1.0832,7653213.8,0.82
deepseek_mla,prefill,4096,4,P0,10,1.6605,0.0057,1.6548,1.6699,1.6589,1.6548,1.6699,9866907.6,0.34
deepseek_mla,prefill,4096,4,P1,10,1.8868,0.0111,1.8747,1.9084,1.8884,1.8747,1.9084,8683485.3,0.59
deepseek_mla,prefill,4096,4,P5,10,1.932,0.0583,1.8735,2.0706,1.9369,1.8735,2.0706,8480331.3,3.02
deepseek_mla,prefill,4096,8,P0,10,3.3324,0.0052,3.3293,3.347,3.3314,3.3293,3.347,9833153.3,0.16
deepseek_mla,prefill,4096,8,P1,10,3.5087,0.0086,3.4978,3.5254,3.5096,3.4978,3.5254,9339071.5,0.24
deepseek_mla,prefill,4096,8,P5,10,3.5628,0.0113,3.5485,3.5867,3.5649,3.5485,3.5867,9197260.6,0.32
deepseek_mla,prefill,4096,16,P0,10,6.5632,0.1421,6.404,6.7451,6.6458,6.404,6.7451,9985373.0,2.16
deepseek_mla,prefill,4096,16,P1,10,6.9439,0.0099,6.9355,6.9663,6.9394,6.9355,6.9663,9437923.9,0.14
deepseek_mla,prefill,4096,16,P5,10,6.7778,0.009,6.7665,6.7941,6.7782,6.7665,6.7941,9669214.2,0.13
deepseek_mla,prefill,4096,32,P0,10,13.1293,0.1556,12.7052,13.2298,13.19,12.7052,13.2298,9983167.4,1.18
deepseek_mla,prefill,4096,32,P1,10,13.7185,0.3674,13.3462,14.1547,13.6294,13.3462,14.1547,9554397.3,2.68
deepseek_mla,prefill,4096,32,P5,10,14.2641,0.3006,13.7946,14.5919,14.4248,13.7946,14.5919,9188942.9,2.11
deepseek_mla,prefill,8192,1,P0,10,1.5948,0.0036,1.59,1.6005,1.5943,1.59,1.6005,5136694.3,0.22
deepseek_mla,prefill,8192,1,P1,10,1.8033,0.0117,1.7894,1.8258,1.8048,1.7894,1.8258,4542782.7,0.65
deepseek_mla,prefill,8192,1,P5,10,1.8138,0.0417,1.7854,1.9257,1.8008,1.7854,1.9257,4516484.7,2.3
deepseek_mla,prefill,8192,2,P0,10,3.2001,0.0247,3.1873,3.2694,3.1934,3.1873,3.2694,5119840.0,0.77
deepseek_mla,prefill,8192,2,P1,10,3.5564,0.2313,3.4627,4.2125,3.4904,3.4627,4.2125,4606905.9,6.5
deepseek_mla,prefill,8192,2,P5,10,3.3842,0.0267,3.3556,3.4487,3.3819,3.3556,3.4487,4841321.4,0.79
deepseek_mla,prefill,8192,4,P0,10,6.3052,0.0785,6.2214,6.3823,6.3776,6.2214,6.3823,5196980.3,1.24
deepseek_mla,prefill,8192,4,P1,10,6.5567,0.0599,6.497,6.6525,6.5459,6.497,6.6525,4997636.0,0.91
deepseek_mla,prefill,8192,4,P5,10,6.5842,0.0309,6.5327,6.6195,6.5947,6.5327,6.6195,4976762.6,0.47
deepseek_mla,prefill,8192,8,P0,10,12.6619,0.0958,12.4193,12.7291,12.7122,12.4193,12.7291,5175842.5,0.76
deepseek_mla,prefill,8192,8,P1,10,12.9169,0.1373,12.786,13.2912,12.8785,12.786,13.2912,5073663.2,1.06
deepseek_mla,prefill,8192,8,P5,10,13.857,0.4804,13.0879,14.423,14.0435,13.0879,14.423,4729450.8,3.47
deepseek_mla,prefill,8192,16,P0,10,26.2162,0.6178,25.6087,27.3874,26.3535,25.6087,27.3874,4999656.7,2.36
deepseek_mla,prefill,8192,16,P1,10,25.5886,0.1716,25.2815,25.8824,25.5725,25.2815,25.8824,5122281.0,0.67
deepseek_mla,prefill,8192,16,P5,10,27.4786,0.9337,26.3244,29.1402,27.4871,26.3244,29.1402,4769966.4,3.4
deepseek_mla,prefill,16384,1,P0,10,6.2738,0.2026,6.0654,6.7428,6.2279,6.0654,6.7428,2611495.4,3.23
deepseek_mla,prefill,16384,1,P1,10,6.4925,0.0541,6.3968,6.5517,6.5087,6.3968,6.5517,2523527.1,0.83
deepseek_mla,prefill,16384,1,P5,10,6.5641,0.0177,6.5471,6.5968,6.5631,6.5471,6.5968,2496001.0,0.27
deepseek_mla,prefill,16384,2,P0,10,12.4913,0.2446,12.2124,12.7419,12.5541,12.2124,12.7419,2623265.8,1.96
deepseek_mla,prefill,16384,2,P1,10,12.7352,0.0505,12.6559,12.7861,12.7624,12.6559,12.7861,2573025.9,0.4
deepseek_mla,prefill,16384,2,P5,10,13.3457,0.286,12.9863,13.6874,13.4786,12.9863,13.6874,2455322.7,2.14
deepseek_mla,prefill,16384,4,P0,10,26.3078,0.7153,25.5727,27.6711,26.0253,25.5727,27.6711,2491124.3,2.72
deepseek_mla,prefill,16384,4,P1,10,25.072,0.1928,24.8515,25.3889,25.068,24.8515,25.3889,2613911.9,0.77
deepseek_mla,prefill,16384,4,P5,10,26.3404,0.7457,25.2733,27.3919,26.6211,25.2733,27.3919,2488041.2,2.83
deepseek_mla,prefill,32768,1,P0,10,25.7023,0.1778,25.3917,25.9701,25.7381,25.3917,25.9701,1274905.4,0.69
deepseek_mla,prefill,32768,1,P1,10,25.0495,0.1149,24.8315,25.1426,25.1074,24.8315,25.1426,1308129.9,0.46
deepseek_mla,prefill,32768,1,P5,10,26.667,0.7074,25.8483,27.8078,26.3299,25.8483,27.8078,1228784.6,2.65
deepseek_mla,prefill,32768,2,P0,10,50.0177,0.4955,49.1836,50.6574,50.2268,49.1836,50.6574,1310256.2,0.99
deepseek_mla,prefill,32768,2,P1,10,51.4169,2.0964,49.427,55.5357,50.4172,49.427,55.5357,1274600.4,4.08
deepseek_mla,prefill,32768,2,P5,10,51.4948,1.096,50.0527,52.8496,51.7001,50.0527,52.8496,1272672.2,2.13
gemma3_4b,decode,512,1,P0,10,0.0514,0.0031,0.0492,0.0587,0.05,0.0492,0.0587,19455.3,5.98
gemma3_4b,decode,512,1,P1,10,0.2792,0.0111,0.2622,0.2928,0.2849,0.2622,0.2928,3581.7,3.96
gemma3_4b,decode,512,1,P3,10,0.0676,0.0084,0.0624,0.0836,0.0631,0.0624,0.0836,14792.9,12.38
gemma3_4b,decode,512,1,P5,10,0.0626,0.0014,0.0617,0.0664,0.062,0.0617,0.0664,15974.4,2.29
gemma3_4b,decode,512,2,P0,10,0.0549,0.009,0.0483,0.0749,0.0506,0.0483,0.0749,36429.9,16.42
gemma3_4b,decode,512,2,P1,10,0.2757,0.0115,0.26,0.2928,0.2797,0.26,0.2928,7254.3,4.16
gemma3_4b,decode,512,2,P3,10,0.0647,0.0041,0.0619,0.0758,0.064,0.0619,0.0758,30911.9,6.27
gemma3_4b,decode,512,2,P5,10,0.0638,0.0054,0.0614,0.079,0.062,0.0614,0.079,31348.0,8.42
gemma3_4b,decode,512,4,P0,10,0.0554,0.0046,0.0517,0.0659,0.054,0.0517,0.0659,72202.2,8.34
