config,mode,T_kv,B,pipeline,run_id,latency_ms,tokens_per_sec
llama31_8b,decode,16384,1,P0,8,0.4263,2345.6
llama31_8b,decode,16384,1,P0,9,0.4219,2370.3
llama31_8b,decode,16384,1,P1,0,0.9204,1086.5
llama31_8b,decode,16384,1,P1,1,0.9019,1108.8
llama31_8b,decode,16384,1,P1,2,0.8993,1112.0
llama31_8b,decode,16384,1,P1,3,0.9021,1108.6
llama31_8b,decode,16384,1,P1,4,0.9063,1103.4
llama31_8b,decode,16384,1,P1,5,0.9058,1104.0
llama31_8b,decode,16384,1,P1,6,0.9032,1107.1
llama31_8b,decode,16384,1,P1,7,0.8574,1166.4
llama31_8b,decode,16384,1,P1,8,0.8578,1165.8
llama31_8b,decode,16384,1,P1,9,0.8648,1156.3
llama31_8b,decode,16384,1,P3,0,0.6758,1479.7
llama31_8b,decode,16384,1,P3,1,0.6698,1492.9
llama31_8b,decode,16384,1,P3,2,0.6693,1494.0
llama31_8b,decode,16384,1,P3,3,0.6779,1475.2
llama31_8b,decode,16384,1,P3,4,0.6653,1503.0
llama31_8b,decode,16384,1,P3,5,0.6693,1494.1
llama31_8b,decode,16384,1,P3,6,0.6649,1504.0
llama31_8b,decode,16384,1,P3,7,0.6614,1511.9
llama31_8b,decode,16384,1,P3,8,0.6657,1502.2
llama31_8b,decode,16384,1,P3,9,0.6686,1495.6
llama31_8b,decode,16384,1,P5,0,0.6686,1495.6
llama31_8b,decode,16384,1,P5,1,0.6662,1501.1
llama31_8b,decode,16384,1,P5,2,0.6728,1486.3
llama31_8b,decode,16384,1,P5,3,0.6637,1506.7
llama31_8b,decode,16384,1,P5,4,0.6653,1503.1
llama31_8b,decode,16384,1,P5,5,0.6766,1478.1
llama31_8b,decode,16384,1,P5,6,0.6618,1511.1
llama31_8b,decode,16384,1,P5,7,0.6667,1499.9
llama31_8b,decode,16384,1,P5,8,0.6642,1505.6
llama31_8b,decode,16384,1,P5,9,0.6628,1508.8
llama31_8b,decode,16384,2,P0,0,0.7721,2590.4
llama31_8b,decode,16384,2,P0,1,0.7699,2597.8
llama31_8b,decode,16384,2,P0,2,0.7685,2602.5
llama31_8b,decode,16384,2,P0,3,0.7643,2616.7
llama31_8b,decode,16384,2,P0,4,0.7665,2609.1
llama31_8b,decode,16384,2,P0,5,0.7673,2606.7
llama31_8b,decode,16384,2,P0,6,1.1367,1759.5
llama31_8b,decode,16384,2,P0,7,0.7769,2574.4
llama31_8b,decode,16384,2,P0,8,0.7691,2600.6
llama31_8b,decode,16384,2,P0,9,0.7791,2567.2
llama31_8b,decode,16384,2,P1,0,1.6449,1215.9
llama31_8b,decode,16384,2,P1,1,1.6417,1218.2
llama31_8b,decode,16384,2,P1,2,1.6533,1209.7
llama31_8b,decode,16384,2,P1,3,1.6414,1218.4
llama31_8b,decode,16384,2,P1,4,1.6409,1218.8
llama31_8b,decode,16384,2,P1,5,1.6374,1221.4
llama31_8b,decode,16384,2,P1,6,1.6382,1220.9
llama31_8b,decode,16384,2,P1,7,1.6411,1218.7
llama31_8b,decode,16384,2,P1,8,1.6405,1219.2
llama31_8b,decode,16384,2,P1,9,1.6351,1223.2
llama31_8b,decode,16384,2,P3,0,0.7957,2513.5
llama31_8b,decode,16384,2,P3,1,0.7877,2538.9
llama31_8b,decode,16384,2,P3,2,0.785,2547.6
llama31_8b,decode,16384,2,P3,3,0.7824,2556.4
llama31_8b,decode,16384,2,P3,4,0.7828,2555.1
llama31_8b,decode,16384,2,P3,5,0.7827,2555.2
llama31_8b,decode,16384,2,P3,6,0.7838,2551.7
llama31_8b,decode,16384,2,P3,7,0.7826,2555.5
llama31_8b,decode,16384,2,P3,8,0.781,2560.8
llama31_8b,decode,16384,2,P3,9,0.784,2551.1
llama31_8b,decode,16384,2,P5,0,0.7908,2529.1
llama31_8b,decode,16384,2,P5,1,0.7854,2546.5
llama31_8b,decode,16384,2,P5,2,0.7866,2542.5
llama31_8b,decode,16384,2,P5,3,0.7844,2549.8
llama31_8b,decode,16384,2,P5,4,0.7842,2550.4
llama31_8b,decode,16384,2,P5,5,0.7813,2559.7
llama31_8b,decode,16384,2,P5,6,0.7836,2552.4
llama31_8b,decode,16384,2,P5,7,0.7841,2550.8
llama31_8b,decode,16384,2,P5,8,0.7846,2549.0
llama31_8b,decode,16384,2,P5,9,0.7808,2561.4
llama31_8b,decode,16384,4,P0,0,1.5043,2659.1
llama31_8b,decode,16384,4,P0,1,1.494,2677.4
llama31_8b,decode,16384,4,P0,2,1.4905,2683.6
llama31_8b,decode,16384,4,P0,3,1.4881,2688.1
llama31_8b,decode,16384,4,P0,4,1.4911,2682.7
llama31_8b,decode,16384,4,P0,5,1.4903,2684.0
llama31_8b,decode,16384,4,P0,6,1.489,2686.5
llama31_8b,decode,16384,4,P0,7,1.4898,2685.0
llama31_8b,decode,16384,4,P0,8,1.4886,2687.2
llama31_8b,decode,16384,4,P0,9,1.4889,2686.6
llama31_8b,decode,16384,4,P1,0,3.1767,1259.2
llama31_8b,decode,16384,4,P1,1,3.1705,1261.6
llama31_8b,decode,16384,4,P1,2,3.1703,1261.7
llama31_8b,decode,16384,4,P1,3,3.1687,1262.4
llama31_8b,decode,16384,4,P1,4,3.1675,1262.8
llama31_8b,decode,16384,4,P1,5,3.1688,1262.3
llama31_8b,decode,16384,4,P1,6,3.1719,1261.1
llama31_8b,decode,16384,4,P1,7,3.1709,1261.5
llama31_8b,decode,16384,4,P1,8,3.1675,1262.8
llama31_8b,decode,16384,4,P1,9,3.1672,1262.9
llama31_8b,decode,16384,4,P3,0,0.8156,4904.2
llama31_8b,decode,16384,4,P3,1,0.8086,4946.8
llama31_8b,decode,16384,4,P3,2,0.8102,4937.0
llama31_8b,decode,16384,4,P3,3,0.8086,4946.6
llama31_8b,decode,16384,4,P3,4,0.8079,4951.3
llama31_8b,decode,16384,4,P3,5,0.8058,4964.2
llama31_8b,decode,16384,4,P3,6,0.8032,4979.8
llama31_8b,decode,16384,4,P3,7,0.8046,4971.7
llama31_8b,decode,16384,4,P3,8,0.8067,4958.7
llama31_8b,decode,16384,4,P3,9,0.8111,4931.6
llama31_8b,decode,16384,4,P5,0,0.8103,4936.3
llama31_8b,decode,16384,4,P5,1,0.8072,4955.1
llama31_8b,decode,16384,4,P5,2,0.8147,4909.8
llama31_8b,decode,16384,4,P5,3,0.8113,4930.4
llama31_8b,decode,16384,4,P5,4,0.8051,4968.1
llama31_8b,decode,16384,4,P5,5,0.8083,4948.5
llama31_8b,decode,16384,4,P5,6,0.8067,4958.7
llama31_8b,decode,16384,4,P5,7,0.8044,4972.8
llama31_8b,decode,16384,4,P5,8,0.8017,4989.4
llama31_8b,decode,16384,4,P5,9,0.8033,4979.6
llama31_8b,decode,16384,8,P0,0,3.0403,2631.3
llama31_8b,decode,16384,8,P0,1,3.0257,2644.0
llama31_8b,decode,16384,8,P0,2,3.0256,2644.1
llama31_8b,decode,16384,8,P0,3,3.0243,2645.2
llama31_8b,decode,16384,8,P0,4,3.023,2646.4
llama31_8b,decode,16384,8,P0,5,3.0244,2645.2
llama31_8b,decode,16384,8,P0,6,3.0247,2644.9
llama31_8b,decode,16384,8,P0,7,3.0227,2646.7
llama31_8b,decode,16384,8,P0,8,3.0264,2643.4
llama31_8b,decode,16384,8,P0,9,3.0286,2641.5
llama31_8b,decode,16384,8,P1,0,6.3014,1269.6
llama31_8b,decode,16384,8,P1,1,6.2881,1272.3
llama31_8b,decode,16384,8,P1,2,6.2821,1273.5
llama31_8b,decode,16384,8,P1,3,6.2854,1272.8
llama31_8b,decode,16384,8,P1,4,6.2917,1271.5
llama31_8b,decode,16384,8,P1,5,6.2835,1273.2
llama31_8b,decode,16384,8,P1,6,6.2873,1272.4
llama31_8b,decode,16384,8,P1,7,6.2851,1272.9
llama31_8b,decode,16384,8,P1,8,6.2845,1273.0
llama31_8b,decode,16384,8,P1,9,6.2934,1271.2
llama31_8b,decode,16384,8,P3,0,0.9266,8634.2
llama31_8b,decode,16384,8,P3,1,0.9218,8679.1
llama31_8b,decode,16384,8,P3,2,0.9224,8673.1
llama31_8b,decode,16384,8,P3,3,0.9179,8715.4
llama31_8b,decode,16384,8,P3,4,0.9186,8709.0
llama31_8b,decode,16384,8,P3,5,0.9151,8742.7
llama31_8b,decode,16384,8,P3,6,0.9166,8728.0
llama31_8b,decode,16384,8,P3,7,0.9162,8731.9
llama31_8b,decode,16384,8,P3,8,0.9149,8744.1
llama31_8b,decode,16384,8,P3,9,0.9207,8689.4
llama31_8b,decode,16384,8,P5,0,0.9222,8674.9
llama31_8b,decode,16384,8,P5,1,0.9173,8721.3
llama31_8b,decode,16384,8,P5,2,0.9184,8711.3
llama31_8b,decode,16384,8,P5,3,0.9188,8707.0
llama31_8b,decode,16384,8,P5,4,0.9192,8703.0
llama31_8b,decode,16384,8,P5,5,0.9191,8703.7
llama31_8b,decode,16384,8,P5,6,0.9181,8713.9
llama31_8b,decode,16384,8,P5,7,0.9164,8729.8
llama31_8b,decode,16384,8,P5,8,0.9214,8682.4
llama31_8b,decode,16384,8,P5,9,0.918,8714.4
llama31_8b,decode,16384,16,P0,0,6.0444,2647.1
llama31_8b,decode,16384,16,P0,1,6.0153,2659.9
llama31_8b,decode,16384,16,P0,2,6.0225,2656.7
llama31_8b,decode,16384,16,P0,3,6.0147,2660.1
llama31_8b,decode,16384,16,P0,4,6.0185,2658.5
llama31_8b,decode,16384,16,P0,5,6.0236,2656.2
llama31_8b,decode,16384,16,P0,6,6.0189,2658.3
llama31_8b,decode,16384,16,P0,7,6.0167,2659.3
llama31_8b,decode,16384,16,P0,8,6.0188,2658.3
llama31_8b,decode,16384,16,P0,9,6.0174,2659.0
llama31_8b,decode,16384,16,P1,0,12.4831,1281.7
llama31_8b,decode,16384,16,P1,1,12.4555,1284.6
llama31_8b,decode,16384,16,P1,2,12.4652,1283.6
llama31_8b,decode,16384,16,P1,3,12.4591,1284.2
llama31_8b,decode,16384,16,P1,4,12.4604,1284.1
llama31_8b,decode,16384,16,P1,5,12.4592,1284.2
llama31_8b,decode,16384,16,P1,6,12.457,1284.4
llama31_8b,decode,16384,16,P1,7,12.4514,1285.0
llama31_8b,decode,16384,16,P1,8,12.4533,1284.8
llama31_8b,decode,16384,16,P1,9,12.4591,1284.2
llama31_8b,decode,16384,16,P3,0,1.7863,8957.0
llama31_8b,decode,16384,16,P3,1,1.774,9019.2
llama31_8b,decode,16384,16,P3,2,1.7783,8997.2
llama31_8b,decode,16384,16,P3,3,1.7777,9000.5
llama31_8b,decode,16384,16,P3,4,1.7757,9010.5
llama31_8b,decode,16384,16,P3,5,1.775,9013.9
llama31_8b,decode,16384,16,P3,6,1.7693,9043.3
llama31_8b,decode,16384,16,P3,7,1.7687,9046.4
llama31_8b,decode,16384,16,P3,8,1.7682,9048.6
llama31_8b,decode,16384,16,P3,9,1.8247,8768.6
llama31_8b,decode,16384,16,P5,0,1.7787,8995.3
llama31_8b,decode,16384,16,P5,1,1.7639,9070.7
llama31_8b,decode,16384,16,P5,2,1.7832,8972.5
llama31_8b,decode,16384,16,P5,3,1.7932,8922.5
llama31_8b,decode,16384,16,P5,4,1.7716,9031.2
llama31_8b,decode,16384,16,P5,5,1.7942,8917.8
llama31_8b,decode,16384,16,P5,6,1.7827,8975.2
llama31_8b,decode,16384,16,P5,7,1.7702,9038.7
llama31_8b,decode,16384,16,P5,8,1.7829,8974.3
llama31_8b,decode,16384,16,P5,9,1.7855,8960.9
llama31_8b,decode,16384,32,P0,0,12.0846,2648.0
llama31_8b,decode,16384,32,P0,1,12.0282,2660.4
llama31_8b,decode,16384,32,P0,2,12.0133,2663.7
llama31_8b,decode,16384,32,P0,3,12.0159,2663.1
llama31_8b,decode,16384,32,P0,4,12.0208,2662.1
llama31_8b,decode,16384,32,P0,5,12.0144,2663.5
llama31_8b,decode,16384,32,P0,6,12.0191,2662.4
llama31_8b,decode,16384,32,P0,7,12.0231,2661.5
llama31_8b,decode,16384,32,P0,8,12.0115,2664.1
llama31_8b,decode,16384,32,P0,9,12.0115,2664.1
llama31_8b,decode,16384,32,P1,0,24.8465,1287.9
llama31_8b,decode,16384,32,P1,1,24.7961,1290.5
llama31_8b,decode,16384,32,P1,2,24.7964,1290.5
llama31_8b,decode,16384,32,P1,3,24.8069,1290.0
llama31_8b,decode,16384,32,P1,4,24.7923,1290.7
llama31_8b,decode,16384,32,P1,5,24.7902,1290.8
llama31_8b,decode,16384,32,P1,6,24.7832,1291.2
llama31_8b,decode,16384,32,P1,7,24.7868,1291.0
llama31_8b,decode,16384,32,P1,8,24.7878,1291.0
llama31_8b,decode,16384,32,P1,9,24.7943,1290.6
llama31_8b,decode,16384,32,P3,0,3.5359,9050.0
llama31_8b,decode,16384,32,P3,1,3.5079,9122.4
llama31_8b,decode,16384,32,P3,2,3.5156,9102.4
llama31_8b,decode,16384,32,P3,3,3.5091,9119.2
llama31_8b,decode,16384,32,P3,4,3.5179,9096.2
llama31_8b,decode,16384,32,P3,5,3.5123,9110.8
llama31_8b,decode,16384,32,P3,6,3.5063,9126.3
llama31_8b,decode,16384,32,P3,7,3.5163,9100.4
llama31_8b,decode,16384,32,P3,8,3.5166,9099.7
llama31_8b,decode,16384,32,P3,9,3.5106,9115.2
llama31_8b,decode,16384,32,P5,0,3.523,9083.2
llama31_8b,decode,16384,32,P5,1,3.5074,9123.7
llama31_8b,decode,16384,32,P5,2,3.5174,9097.7
llama31_8b,decode,16384,32,P5,3,3.505,9129.8
llama31_8b,decode,16384,32,P5,4,3.5009,9140.5
llama31_8b,decode,16384,32,P5,5,3.5139,9106.6
llama31_8b,decode,16384,32,P5,6,3.5413,9036.1
llama31_8b,decode,16384,32,P5,7,3.5168,9099.1
llama31_8b,decode,16384,32,P5,8,3.4994,9144.4
llama31_8b,decode,16384,32,P5,9,3.4966,9151.8
llama31_8b,decode,16384,64,P0,0,24.0719,2658.7
llama31_8b,decode,16384,64,P0,1,24.0026,2666.4
llama31_8b,decode,16384,64,P0,2,24.0154,2665.0
llama31_8b,decode,16384,64,P0,3,24.0149,2665.0
llama31_8b,decode,16384,64,P0,4,24.0082,2665.8
llama31_8b,decode,16384,64,P0,5,24.0094,2665.6
llama31_8b,decode,16384,64,P0,6,24.0131,2665.2
llama31_8b,decode,16384,64,P0,7,24.0089,2665.7
llama31_8b,decode,16384,64,P0,8,24.0123,2665.3
llama31_8b,decode,16384,64,P0,9,24.0026,2666.4
llama31_8b,decode,16384,64,P1,0,49.5298,1292.2
llama31_8b,decode,16384,64,P1,1,49.4718,1293.7
llama31_8b,decode,16384,64,P1,2,49.4831,1293.4
llama31_8b,decode,16384,64,P1,3,49.4824,1293.4
llama31_8b,decode,16384,64,P1,4,49.4784,1293.5
llama31_8b,decode,16384,64,P1,5,49.4847,1293.3
llama31_8b,decode,16384,64,P1,6,49.48,1293.5
llama31_8b,decode,16384,64,P1,7,49.4769,1293.5
llama31_8b,decode,16384,64,P1,8,49.4833,1293.4
llama31_8b,decode,16384,64,P1,9,49.4719,1293.7
llama31_8b,decode,16384,64,P3,0,6.9045,9269.4
llama31_8b,decode,16384,64,P3,1,6.9018,9272.9
llama31_8b,decode,16384,64,P3,2,6.916,9253.9
llama31_8b,decode,16384,64,P3,3,6.8988,9277.0
llama31_8b,decode,16384,64,P3,4,6.9398,9222.2
llama31_8b,decode,16384,64,P3,5,6.9073,9265.6
llama31_8b,decode,16384,64,P3,6,6.9198,9248.8
llama31_8b,decode,16384,64,P3,7,6.8845,9296.2
llama31_8b,decode,16384,64,P3,8,6.924,9243.2
llama31_8b,decode,16384,64,P3,9,6.9048,9269.0
llama31_8b,decode,16384,64,P5,0,6.9017,9273.1
llama31_8b,decode,16384,64,P5,1,6.9172,9252.3
llama31_8b,decode,16384,64,P5,2,6.9162,9253.7
llama31_8b,decode,16384,64,P5,3,6.8701,9315.7
llama31_8b,decode,16384,64,P5,4,6.8947,9282.4
llama31_8b,decode,16384,64,P5,5,6.8674,9319.5
llama31_8b,decode,16384,64,P5,6,6.8629,9325.5
llama31_8b,decode,16384,64,P5,7,6.9094,9262.8
llama31_8b,decode,16384,64,P5,8,6.8673,9319.5
llama31_8b,decode,16384,64,P5,9,6.9027,9271.8
llama31_8b,decode,16384,128,P0,0,48.2108,2655.0
llama31_8b,decode,16384,128,P0,1,48.5437,2636.8
llama31_8b,decode,16384,128,P0,2,48.2247,2654.2
llama31_8b,decode,16384,128,P0,3,48.2591,2652.4
llama31_8b,decode,16384,128,P0,4,48.3234,2648.8
llama31_8b,decode,16384,128,P0,5,49.4741,2587.2
llama31_8b,decode,16384,128,P0,6,48.5675,2635.5
llama31_8b,decode,16384,128,P0,7,48.604,2633.5
llama31_8b,decode,16384,128,P0,8,48.1941,2655.9
llama31_8b,decode,16384,128,P0,9,48.3075,2649.7
llama31_8b,decode,16384,128,P1,0,99.7879,1282.7
llama31_8b,decode,16384,128,P1,1,99.696,1283.9
llama31_8b,decode,16384,128,P1,2,99.7751,1282.9
llama31_8b,decode,16384,128,P1,3,99.8086,1282.5
llama31_8b,decode,16384,128,P1,4,99.8224,1282.3
llama31_8b,decode,16384,128,P1,5,99.8148,1282.4
llama31_8b,decode,16384,128,P1,6,99.8377,1282.1
llama31_8b,decode,16384,128,P1,7,99.8945,1281.4
llama31_8b,decode,16384,128,P1,8,99.8178,1282.3
llama31_8b,decode,16384,128,P1,9,99.7926,1282.7
llama31_8b,decode,16384,128,P3,0,13.8897,9215.5
llama31_8b,decode,16384,128,P3,1,13.8028,9273.5
llama31_8b,decode,16384,128,P3,2,13.72,9329.4
llama31_8b,decode,16384,128,P3,3,13.8004,9275.1
llama31_8b,decode,16384,128,P3,4,13.8004,9275.1
llama31_8b,decode,16384,128,P3,5,13.7702,9295.4
llama31_8b,decode,16384,128,P3,6,13.7123,9334.7
llama31_8b,decode,16384,128,P3,7,13.7719,9294.3
llama31_8b,decode,16384,128,P3,8,13.7062,9338.8
llama31_8b,decode,16384,128,P3,9,13.6948,9346.6
llama31_8b,decode,16384,128,P5,0,13.7353,9319.0
llama31_8b,decode,16384,128,P5,1,13.7553,9305.5
llama31_8b,decode,16384,128,P5,2,13.7334,9320.4
llama31_8b,decode,16384,128,P5,3,13.756,9305.0
llama31_8b,decode,16384,128,P5,4,13.7679,9297.0
llama31_8b,decode,16384,128,P5,5,13.7878,9283.6
llama31_8b,decode,16384,128,P5,6,13.7687,9296.4
llama31_8b,decode,16384,128,P5,7,13.755,9305.7
llama31_8b,decode,16384,128,P5,8,13.7617,9301.2
llama31_8b,decode,16384,128,P5,9,13.7671,9297.5
llama31_8b,decode,32768,1,P0,0,0.8273,1208.8
llama31_8b,decode,32768,1,P0,1,0.8253,1211.7
llama31_8b,decode,32768,1,P0,2,0.8208,1218.4
llama31_8b,decode,32768,1,P0,3,0.8197,1219.9
llama31_8b,decode,32768,1,P0,4,0.8161,1225.4
llama31_8b,decode,32768,1,P0,5,0.8196,1220.0
llama31_8b,decode,32768,1,P0,6,0.8177,1223.0
llama31_8b,decode,32768,1,P0,7,0.8189,1221.1
llama31_8b,decode,32768,1,P0,8,0.8205,1218.8
llama31_8b,decode,32768,1,P0,9,0.8227,1215.5
llama31_8b,decode,32768,1,P1,0,1.76,568.2
llama31_8b,decode,32768,1,P1,1,1.7565,569.3
llama31_8b,decode,32768,1,P1,2,1.7533,570.4
llama31_8b,decode,32768,1,P1,3,1.7498,571.5
llama31_8b,decode,32768,1,P1,4,1.7505,571.3
llama31_8b,decode,32768,1,P1,5,1.7619,567.6
llama31_8b,decode,32768,1,P1,6,1.7508,571.2
llama31_8b,decode,32768,1,P1,7,1.7558,569.6
llama31_8b,decode,32768,1,P1,8,1.7541,570.1
llama31_8b,decode,32768,1,P1,9,1.7508,571.2
llama31_8b,decode,32768,1,P3,0,1.6065,622.5
llama31_8b,decode,32768,1,P3,1,1.5991,625.4
llama31_8b,decode,32768,1,P3,2,1.6153,619.1
llama31_8b,decode,32768,1,P3,3,1.5987,625.5
llama31_8b,decode,32768,1,P3,4,1.5946,627.1
llama31_8b,decode,32768,1,P3,5,1.5976,625.9
llama31_8b,decode,32768,1,P3,6,1.5931,627.7
llama31_8b,decode,32768,1,P3,7,1.6083,621.8
llama31_8b,decode,32768,1,P3,8,1.5942,627.3
llama31_8b,decode,32768,1,P3,9,1.6003,624.9
llama31_8b,decode,32768,1,P5,0,1.605,623.1
llama31_8b,decode,32768,1,P5,1,1.6103,621.0
llama31_8b,decode,32768,1,P5,2,1.5999,625.0
llama31_8b,decode,32768,1,P5,3,1.5975,626.0
llama31_8b,decode,32768,1,P5,4,1.609,621.5
llama31_8b,decode,32768,1,P5,5,1.5959,626.6
llama31_8b,decode,32768,1,P5,6,1.5959,626.6
llama31_8b,decode,32768,1,P5,7,1.5969,626.2
llama31_8b,decode,32768,1,P5,8,1.5986,625.5
llama31_8b,decode,32768,1,P5,9,1.5834,631.5
llama31_8b,decode,32768,2,P0,0,1.5182,1317.4
llama31_8b,decode,32768,2,P0,1,1.5242,1312.1
llama31_8b,decode,32768,2,P0,2,1.5095,1325.0
llama31_8b,decode,32768,2,P0,3,1.5093,1325.1
llama31_8b,decode,32768,2,P0,4,1.5145,1320.5
llama31_8b,decode,32768,2,P0,5,1.5107,1323.9
llama31_8b,decode,32768,2,P0,6,1.511,1323.7
llama31_8b,decode,32768,2,P0,7,1.5063,1327.7
llama31_8b,decode,32768,2,P0,8,1.5122,1322.6
llama31_8b,decode,32768,2,P0,9,1.5096,1324.8
llama31_8b,decode,32768,2,P1,0,3.198,625.4
llama31_8b,decode,32768,2,P1,1,3.1902,626.9
llama31_8b,decode,32768,2,P1,2,3.1977,625.5
llama31_8b,decode,32768,2,P1,3,3.1901,626.9
llama31_8b,decode,32768,2,P1,4,3.1886,627.2
llama31_8b,decode,32768,2,P1,5,3.1919,626.6
llama31_8b,decode,32768,2,P1,6,3.1914,626.7
llama31_8b,decode,32768,2,P1,7,3.196,625.8
llama31_8b,decode,32768,2,P1,8,3.191,626.8
llama31_8b,decode,32768,2,P1,9,3.1925,626.5
llama31_8b,decode,32768,2,P3,0,1.5808,1265.1
llama31_8b,decode,32768,2,P3,1,1.5721,1272.2
llama31_8b,decode,32768,2,P3,2,1.5697,1274.1
llama31_8b,decode,32768,2,P3,3,1.5702,1273.7
llama31_8b,decode,32768,2,P3,4,1.5673,1276.0
llama31_8b,decode,32768,2,P3,5,1.5676,1275.8
llama31_8b,decode,32768,2,P3,6,1.5667,1276.6
llama31_8b,decode,32768,2,P3,7,1.5686,1275.0
llama31_8b,decode,32768,2,P3,8,1.5693,1274.4
llama31_8b,decode,32768,2,P3,9,1.5683,1275.3
llama31_8b,decode,32768,2,P5,0,1.5751,1269.7
llama31_8b,decode,32768,2,P5,1,1.5851,1261.7
llama31_8b,decode,32768,2,P5,2,1.5695,1274.3
llama31_8b,decode,32768,2,P5,3,1.5671,1276.3
llama31_8b,decode,32768,2,P5,4,1.5688,1274.9
llama31_8b,decode,32768,2,P5,5,1.5673,1276.1
llama31_8b,decode,32768,2,P5,6,1.5662,1277.0
llama31_8b,decode,32768,2,P5,7,1.5653,1277.7
llama31_8b,decode,32768,2,P5,8,1.5649,1278.1
llama31_8b,decode,32768,2,P5,9,1.5652,1277.8
llama31_8b,decode,32768,4,P0,0,2.9837,1340.6
llama31_8b,decode,32768,4,P0,1,2.9784,1343.0
llama31_8b,decode,32768,4,P0,2,2.9674,1348.0
llama31_8b,decode,32768,4,P0,3,2.9774,1343.5
llama31_8b,decode,32768,4,P0,4,2.9761,1344.1
llama31_8b,decode,32768,4,P0,5,2.966,1348.6
llama31_8b,decode,32768,4,P0,6,2.9648,1349.1
llama31_8b,decode,32768,4,P0,7,2.9654,1348.9
llama31_8b,decode,32768,4,P0,8,2.9605,1351.1
llama31_8b,decode,32768,4,P0,9,2.9633,1349.8
llama31_8b,decode,32768,4,P1,0,6.2378,641.2
llama31_8b,decode,32768,4,P1,1,6.2131,643.8
llama31_8b,decode,32768,4,P1,2,6.2222,642.9
llama31_8b,decode,32768,4,P1,3,6.2156,643.5
llama31_8b,decode,32768,4,P1,4,6.2143,643.7
llama31_8b,decode,32768,4,P1,5,6.2119,643.9
llama31_8b,decode,32768,4,P1,6,6.212,643.9
llama31_8b,decode,32768,4,P1,7,6.2138,643.7
llama31_8b,decode,32768,4,P1,8,6.2119,643.9
llama31_8b,decode,32768,4,P1,9,6.2135,643.8
llama31_8b,decode,32768,4,P3,0,1.5697,2548.3
llama31_8b,decode,32768,4,P3,1,1.5618,2561.2
llama31_8b,decode,32768,4,P3,2,1.5613,2561.9
llama31_8b,decode,32768,4,P3,3,1.5624,2560.2
llama31_8b,decode,32768,4,P3,4,1.564,2557.5
llama31_8b,decode,32768,4,P3,5,1.5655,2555.1
llama31_8b,decode,32768,4,P3,6,1.5595,2565.0
llama31_8b,decode,32768,4,P3,7,1.5607,2563.0
llama31_8b,decode,32768,4,P3,8,1.5616,2561.4
llama31_8b,decode,32768,4,P3,9,1.56,2564.2
llama31_8b,decode,32768,4,P5,0,1.5837,2525.7
llama31_8b,decode,32768,4,P5,1,1.5668,2552.9
llama31_8b,decode,32768,4,P5,2,1.5609,2562.6
llama31_8b,decode,32768,4,P5,3,1.5603,2563.6
llama31_8b,decode,32768,4,P5,4,1.5596,2564.8
llama31_8b,decode,32768,4,P5,5,1.5608,2562.9
llama31_8b,decode,32768,4,P5,6,1.5591,2565.6
llama31_8b,decode,32768,4,P5,7,1.5582,2567.1
llama31_8b,decode,32768,4,P5,8,1.5602,2563.7
llama31_8b,decode,32768,4,P5,9,1.5603,2563.6
llama31_8b,decode,32768,8,P0,0,6.0948,1312.6
llama31_8b,decode,32768,8,P0,1,6.0568,1320.8
llama31_8b,decode,32768,8,P0,2,6.0577,1320.6
llama31_8b,decode,32768,8,P0,3,6.0548,1321.3
llama31_8b,decode,32768,8,P0,4,6.0514,1322.0
llama31_8b,decode,32768,8,P0,5,6.0768,1316.5
llama31_8b,decode,32768,8,P0,6,6.076,1316.6
llama31_8b,decode,32768,8,P0,7,6.0717,1317.6
llama31_8b,decode,32768,8,P0,8,6.072,1317.5
llama31_8b,decode,32768,8,P0,9,6.0722,1317.5
llama31_8b,decode,32768,8,P1,0,12.5381,638.1
llama31_8b,decode,32768,8,P1,1,12.5045,639.8
llama31_8b,decode,32768,8,P1,2,12.5047,639.8
llama31_8b,decode,32768,8,P1,3,12.5075,639.6
llama31_8b,decode,32768,8,P1,4,12.5137,639.3
llama31_8b,decode,32768,8,P1,5,12.5098,639.5
llama31_8b,decode,32768,8,P1,6,12.5085,639.6
llama31_8b,decode,32768,8,P1,7,12.512,639.4
llama31_8b,decode,32768,8,P1,8,12.5092,639.5
llama31_8b,decode,32768,8,P1,9,12.5086,639.6
llama31_8b,decode,32768,8,P3,0,1.7979,4449.6
llama31_8b,decode,32768,8,P3,1,1.795,4456.9
llama31_8b,decode,32768,8,P3,2,1.7864,4478.2
llama31_8b,decode,32768,8,P3,3,1.7923,4463.4
llama31_8b,decode,32768,8,P3,4,1.793,4461.9
llama31_8b,decode,32768,8,P3,5,1.7874,4475.8
llama31_8b,decode,32768,8,P3,6,1.7966,4452.9
llama31_8b,decode,32768,8,P3,7,1.785,4481.9
llama31_8b,decode,32768,8,P3,8,1.793,4461.8
llama31_8b,decode,32768,8,P3,9,1.7996,4445.5
llama31_8b,decode,32768,8,P5,0,1.8024,4438.5
llama31_8b,decode,32768,8,P5,1,1.7953,4456.1
llama31_8b,decode,32768,8,P5,2,1.7974,4451.0
llama31_8b,decode,32768,8,P5,3,1.7839,4484.6
llama31_8b,decode,32768,8,P5,4,1.7888,4472.3
llama31_8b,decode,32768,8,P5,5,1.794,4459.3
